,conf,i,j,out
3975,24,142,147,0.003736512902650
3976,25,180,181,0.004768516304044
3977,28,255,260,0.005772969440830
3978,28,69,70,0.005427256227650
3979,33,1045,1050,0.004048502148530
3980,33,503,529,0.005489793105650
3981,33,1163,1165,0.004287603008010
3982,34,251,253,0.004234563649660
3983,34,175,177,0.005033544721159
3984,34,228,233,0.004563013933276
3985,34,124,126,0.004560474168555
3986,34,180,185,0.004610586897319
3987,34,20,21,0.005103444556920
3988,34,116,118,0.005100965336089
3989,34,368,371,0.005066816469961
3990,34,317,319,0.005137527340900
3991,34,288,291,0.005118892770274
3992,34,270,274,0.005714726881318
3993,34,157,162,0.005179516440108
3994,38,1,2,0.005787686391202
3995,40,310,313,0.004306042135970
3996,40,91,95,0.004181581408764
3997,40,94,100,0.004339711194490
3998,40,35,40,0.004018451301071
3999,40,29,34,0.003952203338258
4000,40,23,25,0.004153312178671
4001,40,194,203,0.004092316654750
4002,40,157,166,0.004719782499630
4003,41,3047,3072,0.003693972327950
4004,41,2890,2959,0.004311467537310
4005,41,2980,3021,0.004968089365920
4006,41,863,925,0.003605816408860
4007,41,824,888,0.003456317077360
4008,41,770,821,0.004029397637160
4009,41,1741,1767,0.003927559495327
4010,41,1271,1372,0.004210137290170
4011,41,869,929,0.003810430583600
4012,41,1335,1459,0.004140828895940
4013,41,1651,1701,0.004104722089480
4014,41,1195,1301,0.004370595999380
4015,41,2139,2172,0.004290285619100
4016,41,1487,1579,0.004548100264590
4017,41,1265,1350,0.004323805690810
4018,41,1418,1508,0.004289127361690
4019,41,1569,1652,0.004317588021270
4020,41,1636,1689,0.003883822658097
4021,41,1177,1228,0.004065344165500
4022,41,1526,1585,0.004061973482666
4023,41,2482,2542,0.003956908856530
4024,41,2445,2486,0.004847745783610
4025,41,1233,1342,0.004636623867760
4026,41,1565,1641,0.004052065060903
4027,41,1290,1430,0.004753856499510
4028,41,2482,2541,0.004731743126930
4029,41,1414,1496,0.004018404128826
4030,41,1261,1332,0.004064459341874
4031,41,1646,1731,0.004981836465070
4032,41,2166,2201,0.004851001451750
4033,41,2168,2202,0.004845879832410
4034,41,1421,1544,0.004953947923249
4035,41,2963,3013,0.004525300581090
4036,41,2441,2492,0.004650428727200
4037,41,1411,1536,0.004683633169880
4038,42,394,397,0.004457610960250
4039,42,250,258,0.004207682029640
4040,47,670,686,0.004212125140790
4041,47,1264,1281,0.003661914796305
4042,47,264,284,0.004382816879600
4043,47,810,819,0.003737816243060
4044,47,273,296,0.004023199657770
4045,47,380,402,0.004153263929610
4046,47,1252,1272,0.003778214977360
4047,47,140,158,0.004040900872827
4048,47,85,97,0.003872228448560
4049,47,738,760,0.004164945000920
4050,47,1143,1163,0.003878813579580
4051,47,1091,1106,0.004424517268160
4052,47,275,300,0.004861903397553
4053,47,1087,1100,0.004153362285000
4054,47,775,798,0.004224015917900
4055,47,538,559,0.003762165028910
4056,47,88,98,0.004117136162685
4057,47,208,228,0.003914141833314
4058,47,463,485,0.004360587254740
4059,47,84,97,0.004577521446276
4060,47,24,28,0.004322656142919
4061,47,741,769,0.004646350636590
4062,47,201,224,0.004413105173790
4063,47,472,500,0.004770929320560
